id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
1011238575399165959,1dalwaysinmyhe1,1D always in my heart🤞,Mon Jun 25 13:23:59 +0000 2018,838,16,19,28,0,False,True,"ONE DIRECTION💫
LEGENDS NEVER DIE❤🤞
I LOVE YOU GUYS😻",0
337161893,essexelle,🅴🆂🆂🅴🆇🅴🅻🅻🅴,Sun Jul 17 15:22:40 +0000 2011,109609,4239,1306,39903,52,False,True,Le etichette sono per i prodotti non per le persone. Mi comporto come un fluido non newtoniano. Combatto ogni giorno una guerra invisibile con l' #asperger,0
781179765843750912,nalitinelli,Annalisa,Wed Sep 28 17:12:24 +0000 2016,3470,56,118,2363,0,False,True,,0
1428293736,sb_728,sb728🇮🇹,Tue May 14 16:52:00 +0000 2013,24105,464,367,19580,3,False,True,,0
972313916578713600,LuanaPirri,LuanaPirri,Sat Mar 10 03:31:17 +0000 2018,1526,14,15,1403,0,False,True,,1
825397260032811012,isolafelice21,Isola,Sat Jan 28 17:36:56 +0000 2017,1660,157,264,1190,0,False,True,,1
2365823596,nonnagri,eddina 🇬🇧,Tue Feb 25 22:34:08 +0000 2014,12248,596,411,28155,0,False,True,Astenersi antifascisti di nome e pdioti saccenti del cazzo,0
822123492216897540,TheVoiceIsVS,TheVoice,Thu Jan 19 16:48:09 +0000 2017,5821,132,191,5396,1,False,True,,1
2998480923,GInterrato,giorgia interrato,Sun Jan 25 20:08:43 +0000 2015,4645,158,59,2100,0,False,True,,1
2199622261,FabioRoscioli,Fabio Roscioli,Sun Nov 17 14:33:36 +0000 2013,7930,108,121,12834,0,False,False,Programmatore,0
2982498327,lontano2009,Maddalena,Sat Jan 17 13:37:14 +0000 2015,6624,388,863,103,1,False,True,,1
280175586,nunziapenelope,nunzia penelope,Sun Apr 10 20:06:18 +0000 2011,54873,12989,1991,32060,216,False,False,"Ho vissuto, per un troppo breve periodo, in un paese civile. (Giornalista, scrittrice, romana, europea, europeista. E ripeto: europea, europeista) 🇪🇺",0
2704478260,ImparatoPasqual,Pasquale Imparato,Sat Jul 12 20:06:02 +0000 2014,8321,260,142,54,23,False,True,,1
728911567589363712,DENISA_NH14,ᴅ ᴇ ɴ ɪ ɪ ɪ 🌸,Sat May 07 11:37:15 +0000 2016,5350,493,968,4027,2,False,False,"17y//1D//Mendes Army//LG(B)T🏳‍🌈//FOOTBALL⚽// 
Treat People With Kindness. 💕",0
840552254851678211,FEHTakumi,Takumi,Sat Mar 11 13:17:29 +0000 2017,40035,175,1,15,4,False,True,"I’m a chat bot, ask me anything! 🙌🏻 // Made with 💖 by @Aregustv // Parody Account not affiliated with Nintendo.",1
785397318,ValterRimini,#NoTav #MaiPiùPD,Mon Aug 27 20:20:24 +0000 2012,40178,2860,4316,19597,38,False,False,Sempre a testa in su...A riveder le stelle!,0
797499926594908160,Gvccij,8 years;,Sat Nov 12 18:02:54 +0000 2016,4298,769,719,3932,2,False,True,Pick someone who is supportive🦋,0
135547288,VinceMaielli,Vincenzo Maielli 🐺◻️◼️🐺,Wed Apr 21 16:15:08 +0000 2010,60803,1238,1424,14922,11,False,False,"Nato nelle Puglie, Foggia. Vivo nella Pianura Padana. Cuore di Lupo che lotta con la vita, infinita prigione e gelida come la Steppa, e con sè. Gobbo ◻️◼️ 🐺🐾",0
2930775934,GiuliettaSkype,Giulia,Thu Dec 18 21:00:26 +0000 2014,21431,1231,4937,16563,43,False,False,,1
1011987366582603776,Funghetti4,Funghetti,Wed Jun 27 14:59:24 +0000 2018,352,15,42,168,0,False,True,,1
630459182,67Malaguti,Stefano Malaguti,Sun Jul 08 19:28:21 +0000 2012,5176,592,1231,3783,0,False,True,SONO PER LA DEMOCRAZIA  L'ONESTÀ LA CORRETTEZZA LA SINCERITÀ E SOPRATTUTTO PER L'ITALIA LA SUA CULTURA E I SUOI PATRIMONI,0
830818718703837187,Joker12953,Joker1295,Sun Feb 12 16:39:53 +0000 2017,3601,157,254,1181,0,False,True,,1
2772451794,LorettaLORI3,Loretta LORI,Wed Aug 27 06:19:28 +0000 2014,11021,693,1175,6003,2,False,True,,1
825987115662065664,migliavs,MigliaVS,Mon Jan 30 08:40:49 +0000 2017,23667,331,545,12909,1,False,True,,1
2864751126,davideberg68,Touscoss #glizombie,Sun Oct 19 11:37:29 +0000 2014,1518,123,232,404,1,False,True,"non ho paura del confronto non blocco nessuno solo perche non la pensa come me, e chi mi blocca sono proprio quelli che vogliono lasciare aperto tutto a tutti.",0
422025735,paolamietto,Paola Mietto,Sat Nov 26 18:12:57 +0000 2011,1945,150,472,2580,0,False,True,Dott.Commercialista e Revisore dei Conti - Esperta nell'applicazione delle procedure di esdebitamento-come liberarsi dei debiti che non si riesce piu' a pagare,0
4549685356,enzarella2,Enzarella,Sun Dec 20 20:16:20 +0000 2015,4976,363,0,3277,2,False,True,,1
526391347,raffa_brigante,raffa,Fri Mar 16 13:23:31 +0000 2012,10534,528,428,1859,0,False,False,,1
344159343,marosa259,Mira,Thu Jul 28 16:45:58 +0000 2011,11036,281,245,3244,2,False,False,,0
876795381841100801,Odiotuttigioia,Odio tutti con gioia,Mon Jun 19 13:34:43 +0000 2017,5743,395,184,14846,1,False,False,"1. Mai essere serio. 2. Mai andare a rompere il cazzo a qualcuno, per quanto stupido sia. 3. Mai lasciare che qualcuno che rompe il cazzo a me la passi liscia😂.",1
826576741506355203,Verbena35,Verbena,Tue Jan 31 23:43:47 +0000 2017,16301,131,84,9,0,False,True,,1
704820933027045376,fitti1988,Giacomo,Wed Mar 02 00:09:40 +0000 2016,14053,443,674,35600,2,False,True,"JUVENTUSTYLE. Onore e lunga vita alla gloriosa Curva Sud Scirea. #FinoAllaFine 🏳🏴
Manu Ginobili is my god. #GoSpursGo
Virtus Vu Nere.",0
1891849693,BoselliMarisa,marisa  boselli,Sat Sep 21 23:32:16 +0000 2013,6228,292,148,10429,1,False,True,non sopporto l'incoerenza! nemica di tutto ciò che grava suoi deboli!,0
932924905,EMZONERI,Enzo Neri,Wed Nov 07 20:53:38 +0000 2012,1606,78,16,1426,0,False,True,,1
2998555053,GSpasmo,gerardo spasmo,Sun Jan 25 20:50:19 +0000 2015,4766,144,69,2137,0,False,True,,1
596665906,faberskj,Stavrogin,Fri Jun 01 17:52:07 +0000 2012,89783,2495,1464,98095,49,False,False,"i'm a lawyer, i’m a scorpio. and my heart is blonde",0
2729708935,MyHappiness1Dhs,H🦄 SAW ENDGAME,Wed Aug 13 15:19:57 +0000 2014,57298,1475,1946,30047,27,False,True,"«Nessuno deve essere lasciato indietro: né italiani, né rom, né africani, né qualsiasi tipo di persona»",0
2363684405,AlessioFraumene,📸Alessio Fraumene📷,Mon Feb 24 21:13:17 +0000 2014,97414,343,38,355,44,False,False,,0
1012294396526710784,Vote1D70522235,Vote1D,Thu Jun 28 11:19:26 +0000 2018,98,19,16,13,0,False,True,,0
251194177,wasitjustalie,I genuinely think.⚓,Sat Feb 12 16:48:54 +0000 2011,130575,2201,1113,128007,12,False,False,"Solo les quiero decir,nunca los voy a olvidar.
26.01.14//24.01.15//05.06.15 Left my heart in Millennium Stadium,Cardiff.",1
606417584,CannovaV,Vincenzo Cannova,Tue Jun 12 15:51:26 +0000 2012,97642,79950,32566,151807,353,False,False,Suonatore di launeddas........Cornista presso banda musicale brigata Sassari..... Instagram: https://t.co/ZDc7dPvweE,0
804847281417633792,vezzosauro_ale,alessandrovezzosauro,Sat Dec 03 00:38:40 +0000 2016,4853,4,8,4851,15,False,True,,1
504476597,Stegallio8,Ste Gallio (pompompompom),Sun Feb 26 13:01:20 +0000 2012,3241,107,516,7611,1,False,True,"moglie, figlia, zia, milanista, diversamente esperta, scienziata della comunicazione prestata alla pubblica amministrazione",0
327894673,elena2613,elena2613,Sat Jul 02 10:26:33 +0000 2011,12190,415,693,1086,0,False,False,,1
2918691515,Cat2014_Believe,Caterina,Fri Dec 12 23:45:18 +0000 2014,3195,329,445,262,1,False,False,La musica è per l'anima ciò che le parole sono per la mente.,1
1012302562660405248,Holaa63146637,VoteforOne,Thu Jun 28 11:51:53 +0000 2018,465,16,9,3,0,False,True,,1
2950152521,loririlolo,lorilori,Mon Dec 29 22:41:23 +0000 2014,7557,533,1004,4383,3,False,True,,1
968459856,PaoloProsdocimi,Paolo Prosdocimi,Sat Nov 24 17:46:43 +0000 2012,8892,129,425,5782,11,False,True,Commercialista ed appassionato di politica,0
1571230602,Giulia_1D_LM,Giulia🌹,Fri Jul 05 20:04:48 +0000 2013,75615,545,740,2359,22,False,False,@onedirection~29.06.14❤️,0
856380782847422464,Pegasofree777,Bellerofonte🇮🇹,Mon Apr 24 05:34:24 +0000 2017,19663,473,969,14496,4,False,True,Mai discutere con un idiota. Ti trascina al suo livello e ti batte con l’esperienza. O.Wilde,0
750962994100707328,psacrewIT,PSA Crew,Thu Jul 07 08:01:44 +0000 2016,6194,97,16,6192,34,False,True,,1
831862062833876993,paopia64,64levi,Wed Feb 15 13:45:45 +0000 2017,20183,185,253,20108,0,False,True,,1
831161868614004741,ZiaGuerriera,ZiaGuerriera,Mon Feb 13 15:23:26 +0000 2017,14335,303,673,12224,0,False,True,,1
523625151,kssdhr,EFFlorentiis,Tue Mar 13 20:07:56 +0000 2012,6938,595,1759,7555,1,False,True,"🕊🇮🇹🇺🇸🇷🇺🇨🇳🕊 Pd=🤡
No U.E end the fed gold standard",0
3107788774,Pesce98Vittoria,Vittoria,Mon Mar 23 14:51:20 +0000 2015,5039,292,615,1316,0,False,True,,1
761296330903916545,Maria_Letizia_,Meryele,Thu Aug 04 20:22:44 +0000 2016,10620,772,657,19630,1,False,False,𝓑𝓪𝓼𝓽𝓪 𝓽𝓪𝓬𝓮𝓻𝓮 𝓹𝓮𝓻 𝓿𝓸𝓵𝓮𝓻𝓼𝓲 𝓫𝓮𝓷𝓮,0
3092010165,GioLuna64,Giovanna Conte,Sun Mar 15 14:00:35 +0000 2015,7708,183,333,11086,0,False,True,Come un girasole🌻... il sole☀️ sempre il sole ☀️sempre il sole☀️...🌻🌻🌻 Ritweetto di bello e... qualche volta tweetto 😀😃,0
3182660278,francorosaria13,rosalia,Sun Apr 19 10:03:06 +0000 2015,11460,65,0,5650,0,False,True,,1
883724976158887938,69Nique,Massimo,Sat Jul 08 16:30:28 +0000 2017,1458,28,34,4455,0,False,True,,1
438476133,trepazia,Pazia3,Fri Dec 16 16:46:00 +0000 2011,20427,666,966,14908,10,False,True,"Gli dei hanno dato agli uomini due orecchie e una bocca, per poter ascoltare il doppio e parlare la meta'. (Talete)",0
2158759025,citro_rosa,Rosa Citro,Tue Oct 29 15:39:28 +0000 2013,26654,565,804,9932,3,False,True,,1
1698808080,AngiSvezia,AngelicaSvezia,Sun Aug 25 10:40:15 +0000 2013,5273,165,152,7983,0,False,False,,1
974981520984346626,Derire2,Derire',Sat Mar 17 12:11:23 +0000 2018,1162,41,168,186,0,False,True,Arte e Cultura Musica Informazione,1
1013753576,betta_andrioli,Betta Andrioli,Sat Dec 15 18:57:37 +0000 2012,62687,1065,109,22336,76,False,True,Giornalista,0
926348944686419968,HababaAlaa,ALLA.HABABA,Fri Nov 03 07:22:53 +0000 2017,54465,1312,1094,76225,6,False,True,Ben. işimi. seviyorum. boya. deresi,0
265347584,mari_posaazul,marianna🦋DOMANI🎈,Sun Mar 13 11:53:57 +0000 2011,18552,460,458,78134,3,False,False,•You and me got a whole lot of history We could be the greatest team that the world has ever seen• |05/09/2013| 💘 |3💙9💚13|,0
2413775282,Niurant,Giorgio #facciamorete,Thu Mar 27 07:02:51 +0000 2014,3326,1536,2814,1599,4,False,True,"Sempre e comunque dalla parte della civiltà,sempre e comunque dalla parte della pace, sempre e comunque senza insultare, ma voi fate pure...
#facciamorete",0
950833130948177920,Lelepaolo1,Lele,Tue Jan 09 20:54:18 +0000 2018,2085,9,235,2090,0,False,True,Peugeot,1
732212397654609920,CRPFRASCATI,AUTOCENTRO FRASCATI,Mon May 16 14:13:34 +0000 2016,3198,10,52,617,2,False,False,"Il punto di riferimento per l'auto dei Castelli Romani. Vendita veicoli nuovi e usati,assistenza Peugeot,assicurazioni, finanziamenti,lavaggio, noleggio auto",1
951241980859830272,LouisT_Promo_,Tommo LIMITED,Wed Jan 10 23:58:56 +0000 2018,4337,81,243,568,0,False,True,"◟̽◞̽ LOUIS TOMLINSON ◟̽◞̽ PROMO . . . . . . . . . . . . . _Shit, maybe I miss you_",0
205354640,ticchiolina,Sandra Salutini,Wed Oct 20 17:53:38 +0000 2010,29476,991,1473,1066,34,False,False,Laureata in Legge di Murphy,0
1000424874194690048,xoxo_giuly_,"xoxo, Giuly",Sat May 26 17:14:11 +0000 2018,924,33,137,1178,0,False,True,•Just a girl who believes in the power of music•,0
438798142,ZzuCicciu,ZioCiccio,Sat Dec 17 01:25:19 +0000 2011,42575,829,747,23677,24,False,False,"Πολλοί λένε, λίγοι γνωρίζουν",0
2452764372,rarimani,Marina,Sat Apr 19 08:08:16 +0000 2014,12342,178,378,30,23,False,True,"nata a Milano appassionatamente innamorata di progetti utopici, narratrice  poetica perennemente in ascolto dell'universo",0
827909004923801600,Caranoemitw,Noemi Cara,Sat Feb 04 15:57:43 +0000 2017,3068,186,469,3228,0,False,True,,1
734396807745286145,11dreams_,martina🥀,Sun May 22 14:53:38 +0000 2016,4936,185,492,10584,1,False,True,"be a lover, give love, choose love, always.",0
262893816,missingsmth,melì,Tue Mar 08 23:57:14 +0000 2011,14990,674,587,34871,2,False,True,"'Let yourself be beautiful' 💛
'È l'amore quello che ci salva'",0
2764705943,beauty0fsilence,oblivion,Mon Sep 08 12:11:01 +0000 2014,5796,190,150,314,0,False,False,"I'm lost, I'm vain, I will never be the same without you",1
831961066313773058,lorellacan,lorellacan,Wed Feb 15 20:19:10 +0000 2017,3472,189,496,2155,0,False,True,,1
470253363,zia_eli,Zia Eli,Sat Jan 21 13:56:15 +0000 2012,28522,1041,1380,2301,4,False,True,,1
460216069,so69ny,sonia,Tue Jan 10 14:25:46 +0000 2012,3778,563,1371,4103,1,False,True,"adoro il calcio, pur capendoci poco...amala!",0
1153738128,ggarigli,nicolò patti,Wed Feb 06 11:30:36 +0000 2013,4903,579,2757,5475,0,False,True,"INTERISTA DOC,AMO CAVALLI E TUTTI GLI ANIMALI.NATURALMENTE  LE DONNE,LA CUCINA SICULA ,,,",1
448110696,GabriPobega,Gabriella Pobega,Tue Dec 27 16:45:42 +0000 2011,9448,419,511,1652,0,False,False,Se leggi...i tuoi viaggi non finiscono mai...,1
2890342662,1DLads4Life,Stypayhorlikson🇮🇪🇬🇧 / Directioner Forever 🌈💞,Wed Nov 05 02:32:15 +0000 2014,27072,674,781,9569,1,False,False,"Welcome (*^▽^*) LADS (League of Amazing Directioners)
Please vote 1 Direction for Best Fandom category at Teen Choice 😊
Follow me I'll follow you back 🔁",0
517747193,coccio2001,Andrea Cocco 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Wed Mar 07 16:41:05 +0000 2012,7509,250,845,1493,19,False,False,"Genova, yacht e cantieri, Sampdoria, mugugno vario",0
2153829339,garbugli_la,la zecca garbugli #antifascista #SilviaLibera,Sat Oct 26 05:44:27 +0000 2013,36577,1743,1539,46414,34,False,True,"Sono poche le cose che riesco a prendere sul serio,e,Twitter nn è fra queste-Divieto d’accesso per:fasciogrilloleghisti,omofobi,razzisti",0
961661021017518086,patri_well,Patrizia_Bene,Thu Feb 08 18:00:28 +0000 2018,2450,32,69,2743,0,False,True,Non so quale Dio ti ha fatto così nobile e moderno molta gente mi ha guardato solo dall'esterno...,1
825675893741846528,Anna33120263,AnnaDP#Silvia RomanoLibera,Sun Jan 29 12:04:08 +0000 2017,13870,794,641,45850,8,False,False,,0
1012063518659698690,Bastardisemibl1,Bastardisemibloccatepurestoprofilo,Wed Jun 27 20:02:00 +0000 2018,332,24,23,6,0,False,True,,0
922835518756474880,InterForEver71,andrea71,Tue Oct 24 14:41:47 +0000 2017,7898,182,175,21626,0,False,True,Sono contro l’illegalità quindi ogni riferimento ai gobbi è fortemente voluto,0
327674514,Fiffistefy,Stefany Rizzo,Fri Jul 01 23:33:14 +0000 2011,12027,367,1112,8193,4,False,False,Apparire e non essere è come filare e non tessere,1
855136163849482240,Dudda_Novizia,Dudda Novizia,Thu Apr 20 19:08:43 +0000 2017,3494,48,97,7879,0,False,True,,1
1704716070,1D_ilmiosogno,COMEBACKSOON1D,Tue Aug 27 13:50:23 +0000 2013,1665,129,462,3275,1,False,False,28/06/14-04/04/18-06/05/18.,0
306412249,Caracciolo93,Bruno Caracciolo,Fri May 27 20:52:34 +0000 2011,10288,1055,1607,76915,4,False,False,,0
193317159,Vito_Salvo,Vito Salvo,Tue Sep 21 14:44:51 +0000 2010,2293,173,458,4348,3,False,False,,0
761376188,lavitamiglior3,Irene,Thu Aug 16 11:29:46 +0000 2012,56570,2123,1297,16632,4,False,False,“ Camminare fa passare ogni tristezza. Ti va di passeggiare insieme? “,0
1012447780504326145,1D39191230,1D8YearsGoingStrong❤️,Thu Jun 28 21:28:56 +0000 2018,2282,378,1176,1462,1,False,True,(#ProjectInfinity)VOTE 1D Best Fandom Teen Choice! ALSO Happy 8 YEARS! (currently crying... in a cool way) 💚💙,0
2181109997,b_baolo,Paolo,Thu Nov 14 19:56:56 +0000 2013,39140,1806,579,54281,24,False,False,"Italiano, al trombone rispondo con la trombetta.
Non mi serve refollow, non sbattetevi",0
895869750,akobsara,$ara,Sun Oct 21 18:17:55 +0000 2012,122768,8095,5179,72315,153,False,False,✈️🌍 life is short and the world is wide,0
996455315796262916,Chourou04946447,Chourouk,Tue May 15 18:20:35 +0000 2018,2167,22,19,33199,0,False,True,,1
560954476,GiuseppinaFarin,Pina Farina,Mon Apr 23 08:51:57 +0000 2012,36083,925,1059,12203,4,False,True,,1
702789675619061761,Snari1979,Snari Sarri,Thu Feb 25 09:38:10 +0000 2016,8159,54,87,8226,31,False,True,mitico viva gli animali,1
438646069,gaelle14juillet,Gaëlle Courtens,Fri Dec 16 21:02:38 +0000 2011,23588,1694,2029,13034,91,False,False,"giornalista - redattrice rubriche religiose RSI e « Voce evangelica » - #religioni #laicità #diritti CH/Italia/ Europa/Mondo, cinguetto a titolo personale",0
3072516610,ianna63,Marco Ianna 63,Thu Mar 05 14:20:05 +0000 2015,12164,181,112,34416,10,False,True,"osare sempre cmq oltre l'impossibile 
crederci sempre arrendersi MAI",0
2298056467,AnnaDream74,Annarella,Sat Jan 18 15:16:29 +0000 2014,6540,474,451,3577,6,False,False,"Nella vita non contano i passi che fai, né le scarpe che usi... Contano le impronte che lasci.",0
704993843293331456,unidosxdali,UXD 🐛,Wed Mar 02 11:36:45 +0000 2016,16637,2257,75,24222,4,False,True,"🌸 Te miro y te elijo sin pensarlo dos veces, y si lo pensara dos veces te volvería a elegir 🌸",1
132962832,ManuBoniPH,📷 Emanuele Bonifacio 📸,Wed Apr 14 16:58:57 +0000 2010,5502,248,644,3359,2,False,False,"Un fotografo sognatore che ha per casa un arcobaleno e per sogno il mondo. Tifoso #9ty9supporter
Campione 2016 e 2018 di #sorpassidaldivano",0
2985794427,MariaHelena_ts,Maria Helena,Mon Jan 19 14:11:39 +0000 2015,6926,343,622,1769,0,False,True,,1
202206667,GiulianaPoce,Giuliana Poce,Wed Oct 13 14:49:03 +0000 2010,13034,388,465,1621,6,False,False,,1
826850430185590786,Stellacdolce,Stella,Wed Feb 01 17:51:19 +0000 2017,3461,182,415,478,0,False,True,,1
327555253,ElenaLvdzdv,Elena,Fri Jul 01 19:18:24 +0000 2011,9194,751,828,4826,1,False,False,,1
2591240449,annarosa701,annarosa,Fri Jun 27 11:25:16 +0000 2014,23673,319,237,6579,1,False,True,nel bene e nel male sono sempre me stessa e ...spesso me ne pento,1
560604863,MonicaDieci,Monica Dieci,Sun Apr 22 21:21:29 +0000 2012,16498,792,1675,2499,4,False,False,,1
1011632355419844608,Martinalucconi1,VOTING FOR 1D,Tue Jun 26 15:28:43 +0000 2018,1495,19,6,26,0,False,True,,1
1010882400325431298,1dreactionpic1,Vote for one direction pls,Sun Jun 24 13:48:40 +0000 2018,805,19,40,71,0,False,True,💕💘💖💗💓💞💝,0
2962604531,ae6b1d98c461462,Blaise torino,Mon Jan 05 19:49:46 +0000 2015,8308,223,902,16571,7,False,True,"Amo la vita
amo rispettare il prossimo
amo essere rispettato 
la donna è meravigliosa vita",0
1063319761,AlteaFerrari,ferrari silvia,Sat Jan 05 15:54:47 +0000 2013,74912,92145,82900,232002,235,False,False,"Dinamica, estroversa, solare. Amante viaggi, mare, lingua inglese😍
  Se giudichi le persone non hai tempo per amarle💕   ""A day without a smile is a lost day""🌷",0
518642028,VeronicaFilia,Veronica Filia,Thu Mar 08 16:22:38 +0000 2012,6802,148,141,7970,4,False,False,,1
548914113,Mary_Jack69,Maria Rossano,Mon Apr 09 00:53:10 +0000 2012,9089,432,469,15131,1,False,False,"...Ora lo so...ESISTI TU...Tu sei l'aria che sto respirando...ed è una vita che io...sono in cerca di Te...ma Tu sei più di quanto aspettavo...
VALERIO SCANU",1
840241477,annalisabi76,bubusettete,Sat Sep 22 18:36:29 +0000 2012,62095,1594,363,20551,28,False,False,"A tavola perdonerei chiunque, anche i miei parenti O.Wilde In un’altra vita avevo paura dei gatti https://t.co/JwfsyRWP0T",0
910893710308724743,Paola232220,Paoletta é Universale 🌹,Thu Sep 21 15:49:18 +0000 2017,5213,130,105,18789,0,False,True,Amo cantare❤️🎤 spero di poter diventare cantante🎤😍BENJI E FEDE TUTTA LA MIA VITA❤️ 22/07/2017-10/03/2018❤️,0
