id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
14448642,dinamalarweb,Dinamalar,Sun Apr 20 03:01:46 +0000 2008,522604,325236,311,14,654,True,False,"https://t.co/Jax7cEBSuN is the No.1, Tamil News website in the world. It offers various news like Political,General,Cinema, Sports,Temple news in Tamil language",1
3073042992,happy_osu,副業で稼ぐ＠相互フォロー,Wed Mar 11 12:32:44 +0000 2015,24831,3755,4996,0,1,False,True,"大学生の時にネットで稼ぎはじめ，そのままOLとなりました！社会人になって時間がなくなりつつも変わらず稼いでいます。18歳以上の女性であればどなたでもできる安全で簡単な仕事ですので気になる方はDM下さい♪
https://t.co/5LGNMiIzhW",1
278561826,albader900,عبدالرحمن البدر,Thu Apr 07 14:31:24 +0000 2011,874,99787,248,266,124,False,True,ممثل وكاتب | https://t.co/CdXThrLQVH,1
61484151,kingsleyyy,Kingsley,Thu Jul 30 13:16:26 +0000 2009,298,790829,320,25209,4406,True,False,I played the role of Brandy in “The Boy Is Mine” in my upstairs hallway in 1999.,0
553785251,AlArabiya_EGY,العربية مصر,Sat Apr 14 19:45:02 +0000 2012,37704,1154173,37,1,1559,True,False,حساب #العربية الخاص بالأخبار في #مصر,1
14897840,ABC7News,ABC 7 News - WJLA,Sun May 25 10:27:38 +0000 2008,279822,151634,901,4685,2824,True,False,"Breaking news, weather, sports and information for the Washington, D.C. area from the ABC 7 Newsroom.",1
943073006,awan_kuwait,صحيفة أوان الكويتية,Mon Nov 12 08:26:37 +0000 2012,30789,99661,67618,22,90,False,False,أوان دائماً معك حيث تكون وفي كل لحظة.,1
16667262,JillianMichaels,Jillian Michaels,Thu Oct 09 15:01:28 +0000 2008,18357,1749279,119,6789,10702,True,False,Leading fitness expert & world renowned life coach. Checkout my #JillianMichaelsApp for personalized workouts and meal plans,0
135938060,aninisis,Annie García Hdez,Thu Apr 22 15:56:57 +0000 2010,22692,1033,1814,2111,31,False,False,"Quiero saber todo lo que se pueda saber; me hago responsable de lo que digo, no de lo que entiendas. Casada con @mariocobos",0
168789642,1jedi2,marci nelson,Tue Jul 20 20:18:54 +0000 2010,95717,1557,4281,6601,64,False,False,"*Illusion of Democracy*
*Silence IS Complicity.*
*#25thAmendmentNOW!*
*They got money for Wars, but Can't Feed The Poor!- TuPac.*
*Coup d'état*",1
766852874,Annenishadi,Anne Nishadi,Sun Aug 19 03:42:09 +0000 2012,37567,29294,7010,840,101,False,False,"Hi, I am Anne Nishadi",1
558572709,AS_Monaco,AS Monaco 🇲🇨,Fri Apr 20 09:52:44 +0000 2012,53732,2063542,346,2365,2427,True,False,Twitter officiel de l’AS Monaco ! 🇬🇧@as_monaco_en 🇧🇷@as_monaco_br 🇪🇸@as_monaco_es 🎮@ASMonacoEsports,0
227296786,altayyaronline,مجموعة الطيار للسفر,Thu Dec 16 13:18:12 +0000 2010,35944,249730,56,87,418,True,False,"الحساب الرسمي لمجموعة الطيار للسفر والسياحة المساهمة المدرجة في السوق السعودي. 

خدمة العملاء: 920012333",1
147233107,as_kenken76,おなかちゃん／kenken76,Sun May 23 15:25:10 +0000 2010,71620,1122,646,7671,39,False,True,ハロヲタ兼鉄ヲタ。一応、現場系。Juice=JuiceやBitter&Sweetの現場に主に出現しますが、ずっと「team℃-ute」です。長文投稿が多く、時には連投することもあります。うるさい場合は適宜処理なさってください。表示名が変わった件については気にしないでください。,0
399830372,1JOSE_JOSE_JOSE,Jose Rebolledo,Fri Oct 28 03:12:29 +0000 2011,5990,862,503,24455,4,False,False,|Eastern Kentucky University| |BBN| |ΠΚΑ|,0
22885574,LeoJaime,Leo Jaime,Thu Mar 05 05:30:38 +0000 2009,81189,935068,1185,23884,3063,True,False,metamorfose ambulante from mars. https://t.co/jAeuneV9eG,0
330432644,Mechilambre,Mercedes Lambre 🎀,Wed Jul 06 16:22:17 +0000 2011,5523,1073392,535,7074,1603,True,False,Actriz Argentina🇦🇷Mi frase favorita en el mundo: Todo lo puedo en Cristo que me fortalece 💘 💪🏻 Filipenses 4:13 Redes:  Manager: Jorge Galli,0
338163791,5623V,江崎びす子@2/9原宿イベント,Tue Jul 19 05:03:51 +0000 2011,35313,156108,4603,29923,2203,False,False,「病みかわいい」の人です。イラストレーター・漫画家・デザイナー・モデル。(@ppg_5623V)(@5623V2)(@manapis_5623)(@usatan_mhc)(@yumekawaboys)(@B_S_K_E_Z_K )【ezakibisuko@gmail.com】☜ご連絡はコチラ,0
115637932,atchutneelam,Koolinvestor,Fri Feb 19 11:06:38 +0000 2010,117603,47798,112656,13922,1292,False,False,Real Estate Investor : Entrepreneur :,1
81225298,Aguinaldinho,Gui,Fri Oct 09 23:04:39 +0000 2009,88262,736785,285,21387,1608,False,False,"meu animal de estimação se chama 'paz, amor, luz, vida nova' assim posso invocar coisas boas sempre que for chamar por ele. contatoaguinaldinho@live.com 📧",0
415745334,DefinitelyaDbag,Definitely A Douche,Fri Nov 18 19:12:08 +0000 2011,84655,86958,71070,77,176,False,False,All things that make someone...Definitely a Douchebag,1
2904024759,Bkeepitreal,Buggy!,Wed Dec 03 17:56:20 +0000 2014,21248,1512,1072,3733,4,False,False,MillyBrother,0
113125130,AliSaffari26,Ali Saffari A.,Wed Feb 10 19:55:23 +0000 2010,28574,860,302,347,2,False,False,,0
18131961,kenjeong,Ken Jeong,Mon Dec 15 06:10:03 +0000 2008,39600,821272,1730,60604,7282,True,False,Instagram model.,0
72047325,LiliEstefan,Lili Estefan,Sun Sep 06 14:42:15 +0000 2009,15496,1040549,1105,11826,2220,True,False,TWITTER OFICIAL desde JUNIO del 2011 | TV Host for UNIVISION Network @ELGORDOYLAFLACA l Facebook Oficial: http://t.co/JFyNICsbIg,0
23536653,BigOShow,Orlando Alzugaray,Tue Mar 10 01:21:09 +0000 2009,164130,104027,81261,29717,523,True,False,"Starting March 1st @1210TheMan 3-6pm, Host @SiriusXM @MaddogRadio Ch. 82 Sat 3-7pm & Sun 3-7pm. Columnist @TheAthleticMIA. #Podcast search #BigORadioShow",1
312960864,sokohaka_fuzy,ふじーひろし,Tue Jun 07 23:10:27 +0000 2011,132682,1427,1638,2643,43,False,False,1969年京都生まれ。ライターを経て現職：瘋癲（ふうてん）。年に数回壊れますが基本的にはくだらないことしかつぶやきません。関連アカウント：勝手邦題bot→@katte_houdai,1
90997089,contrerashector,Hector Contreras,Thu Nov 19 00:32:12 +0000 2009,12397,87200,1226,3778,229,False,False,"sígueme en Instagram @contrerashector
Manager @chynomiranda

TV host. DJ. 
Mi gran amor la radio",0
144666448,AleEnForma,Alejandro Gil,Mon May 17 00:20:47 +0000 2010,70107,88539,69,23,517,False,False,Co-Fundador de @EstandoEnForma. Conferencista. Egresado de la Facultad de Ciencias UCV. Advanced Fitness Trainer Specialist(IFBB). 📩ale@estandoenforma.net,1
251724140,LitigationEdge,Litigation Edge,Sun Feb 13 18:35:57 +0000 2011,9250,1265,885,374,147,False,False,"​Asia's Premier #LitSupport, Paper & #eDiscovery Consultants and Cloud-based #DocReview Provider. #DataProtection #AI #DataCollection",1
124266832,chilevision,Chilevision,Thu Mar 18 20:47:33 +0000 2010,180339,1323493,2074,2814,1779,True,False,Twitter oficial de Chilevisión #VamosContigoCHV 😉,1
105970552,art_d_ashiken,アシケンタ,Mon Jan 18 02:58:53 +0000 2010,51563,1145,329,876,21,False,False,アートディレクター、グラフィックデザイナー。呼吸するように創ってます。ネコとジムとヒロアカが病的に好きです。ヒロアカ3期は神ターン。オールマイト好きすぎます。口癖は「ジム行こ」です。,0
4080133834,WritersUSA,Adams,Sat Oct 31 04:28:51 +0000 2015,374878,819,92,0,1612,False,True,,1
2431613352,reonnopiopi,干物妹キョロ,Mon Apr 07 06:56:16 +0000 2014,100502,654,968,72290,18,False,True,アカウント変えました→@UMRUMR123,1
2590473956,DanuInsua,Magui,Fri Jun 27 00:19:56 +0000 2014,25176,1293,1219,5828,5,False,False,"https://t.co/sxmjNI7QEj 
https://t.co/F8S6ZPLCdL",0
36204399,destructoid,Destructoid,Tue Apr 28 22:47:41 +0000 2009,95371,309042,133,414,2451,True,False,video games. updates all day every day,1
343791862,DannySheridan1,Danny Sheridan,Thu Jul 28 02:44:31 +0000 2011,16119,428415,723,15,549,False,True,Handicapper & Sports Analyst for USA TODAY,0
872978711116746752,3bs_sa,سليمان الرشيدي,Fri Jun 09 00:48:38 +0000 2017,1179,225,383,0,0,False,True,,1
2385417602,3838mckrl,さば@GR城ホ12/8.9余韻,Wed Mar 12 15:25:11 +0000 2014,48254,473,432,35517,16,False,True,うたプリに貢ぎ続けるロデオガール🐮🤘初ライブはBUMPのホームシップ衛星✩スタバ歴は10年以上☕️BROTHERS CONFLICT/夏目友人帳/進撃の巨人/マクロスF/イナイレ/CCさくら/文スト/RAD/Gero/SHiN,1
625458452,DSkinopio_bot,キノピオ,Tue Jul 03 10:50:09 +0000 2012,83740,1279,1674,0,17,False,True,いただきストリートＤＳに登場するキノピオのセリフを集めたbotです。３０分に１度ツイートします。作成者→@kino777777,1
506437283,ali_alsbai,‎علوشش #أههليجده.🇸🇦MBS,Mon Feb 27 21:35:13 +0000 2012,133138,13348,16827,6523,31,False,False,..الله ثم المليك والوطنء 🖐🏻🇸🇦💚. لاتجادلني في عِشق الملككي أذهب وشجع من تشاء واتركني اهلاوي اليوم وغداً وإلآ الابد .. AHLI.Jeddah💚,0
177194756,dumagovru,Государственная Дума,Wed Aug 11 14:06:30 +0000 2010,15748,931011,168,155,1630,True,False,Официальные новости Государственной Думы Федерального Собрания Российской Федерации. For English tweets follow https://t.co/mcL09caVPr,1
628092930,CitasDePoeta,Joven Poeta ღ,Fri Jul 06 03:52:35 +0000 2012,15448,102646,39725,107562,213,False,False,"Créeme, lo pudimos ser todo incluso cuando no éramos nada. #FollowBack #mgwv #Siguemeytesigo",0
49337907,ibeerboy,beerboy,Sun Jun 21 15:17:23 +0000 2009,180558,207945,1056,98,116,False,True,ชื่อเบียร์นะ ไม่ใช่บอย กำลังพยายามหัดวาดรูป #ทาสแมว,1
2920864913,ChistesEnTwits,Chistes En Twits,Sun Dec 14 04:14:44 +0000 2014,2902,33270,1883,578,50,False,False,"Chistes, Indirectas y Frases para que pases buen rato en Twitter. CONTACTO/PUBLICIDAD: johanpublicidad@yahoo.com",1
155769461,natvertiz,Natalie Vertiz,Tue Jun 15 01:39:01 +0000 2010,13284,1049130,522,18129,877,False,False,Fashion Is My Passion❤️✨ love can change the world 🌎 #SuckerforLiam,0
124405878,Dorados,#ConElPezHastaElFinal,Fri Mar 19 08:53:44 +0000 2010,62725,172757,196,13152,450,True,False,Cuenta Oficial del Club Social y Deportivo Dorados de Sinaloa que juega en el @AscensoMX,1
102200239,CultClassiq,Helga PaClassi,Tue Jan 05 23:24:06 +0000 2010,83296,1430,1421,26820,40,False,False,"Best friend's sister, grown woman and all. Host of #CultTV, an interactive talk show where culture connects. Tune in via IG live | TUES 9 PM 😹 =/= DM",0
388502138,Cristian__Ro,Cristian Rodriguez,Mon Oct 10 21:10:23 +0000 2011,85674,1221,578,50344,17,False,False,"Mi tesoro mas lindo                                                    @LAA_R_🌎✈️.                                          Forex🔥DELTA. 
 Platinum 1000| IML",0
71382295,Stephbutta,Steph,Thu Sep 03 22:46:13 +0000 2009,101693,952,942,1831,17,False,False,"I’m here to raise awareness & to talk my shit.

• IG: @stephbutta
• Awareness Blog IG: @_spooniewarrior_

#FUCKLUPUS
#LupusWarrior
💜🎗",1
315895692,allie_pugh7,Allie Pugh,Sun Jun 12 16:29:57 +0000 2011,49500,1012,817,3109,5,False,False,😊❤️⭐️💃🏼🌴☀️🍦,0
767184145,adwaalwatan,صحيفة أضواء الوطن,Sun Aug 19 08:18:42 +0000 2012,100651,139483,5,59,121,False,False,"‏‏صحيفة أضواء الوطن | صحيفة مرخصة من قبل وزارة الإعلام |  للتواصل مع رئيس التحرير ‎‎@basheersaad | للتواصل معنا 
info@adwaalwatan.com",1
1329900518,FraseFilipeRet,novo: @RelatosFrases,Fri Apr 05 19:13:44 +0000 2013,178,405,241,0,0,False,False,"Mudamos o user, as frases do Ret continua no twitter: @RelatosFrases",0
737081035,AjKLUI,Aj KLUI,Sat Aug 04 17:12:26 +0000 2012,25498,191735,133,5752,78,False,True,อาจารย์ขลุ่ย ( Facecook Page : Aj KLUI ),0
221394758,ifrasescortas,iFrasesCortaspe,Tue Nov 30 15:11:11 +0000 2010,15746,962391,134,7898,2769,False,False,"Estoy aquí para salvar y proteger al planeta de la destrucción, tengo el superpoder de la moral y el bien.",0
1490300052,Bernice_Fischer,Bernice Fischer,Fri Jun 07 12:46:43 +0000 2013,129023,56051,2134,886,1152,False,False,"Author / Autorin of JEFF MADISON #fantasybooks and #audiobooks, Voice Arts® nominee 2015 & 2016, Poet of magic spells. #IFNRTG",1
225987587,bobeina,Christina,Mon Dec 13 01:01:35 +0000 2010,69610,1095,629,47786,6,False,False,"I will steal your woman, sir🌈",0
84219696,lari_riquelme,Larissa Riquelme,Thu Oct 22 02:25:29 +0000 2009,18659,899817,42,117,4655,True,False,"Modelo, Actriz, Tapas de las mejores Revistas del Mundo.🌎 📷 https://t.co/fRCJ8fBYV6 Contratos: liliberifru@hotmail.com 💍 @fabbrojony17  ❤️",0
1081279532,ScienceFan4,Science Fan,Fri Jan 11 23:50:18 +0000 2013,91147,854,1301,22,126,False,True,,1
59985934,italoomult,Italo #IR4M,Sat Jul 25 05:00:43 +0000 2009,405220,207868,44,45734,0,False,False,Instagram - https://t.co/SP9FCO1R8K Facebook - https://t.co/US5OeeSYJG Publicidade: canalitalomatheus@hotmail.com,1
2895024571,DearBrokenMsgs,ㅤ,Sun Nov 09 18:22:45 +0000 2014,5191,220693,209100,24,255,False,True,,0
44310851,Rustemka,Rustem,Wed Jun 03 06:50:36 +0000 2009,5150,1324,1889,0,0,False,True,,1
2379160873,_clubROSARIO_,club ROSARIO,Sat Mar 08 18:48:48 +0000 2014,9559,745,825,1,5,False,False,ミナミで最も勢いのあるホストクラブグループ、GO Group 5号店！！ROSARIO ロザリオです！,1
1209342523,cworiginals,The Originals,Fri Feb 22 17:36:45 +0000 2013,4465,1717111,59,607,2100,True,False,Official account for #TheOriginals | Watch @cwlegacies  Thursday at 9/8c on The CW | Stream free only on The CW App!,0
117202778,Jai5SOS,laura 🌻,Wed Feb 24 21:40:17 +0000 2010,136745,78610,89747,91774,524,False,False,"being a fangirl is so hard, my idols should pay me.👽 || lauragarciaj 👻 || ✨🌙",0
2729506932,mrsfunnybones,Twinkle Khanna,Wed Aug 13 14:05:41 +0000 2014,5458,5120701,82,1038,953,True,True,A bona fide member of an ambiguous tribe of the new age Indian woman; heavily armed with the weapons of my choice : google and lame jokes.,0
522220085,IDTraveling,Indonesia Traveling,Mon Mar 12 12:45:17 +0000 2012,8594,92606,29,60,133,False,False,"We Love Indonesian, info, traveling, social culture. #IDTraveling #IDTravelovers | Media Partner CP: 0812 9535 2255. / email: yukstraveling@gmail.com",0
2477327017,AnittaVerdades,sr anitto 🐷,Sun May 04 19:40:28 +0000 2014,28848,3089,3907,10586,19,False,False,"Fã clube da cantora Anitta, informação e entretenimento!! Comentarista de BBB também!!!",1
1972216999,DrAlnefisi,د. عبدالله النفيسي,Sat Oct 19 16:53:11 +0000 2013,3113,2492897,0,2,4265,False,True,الحساب الرسمي الوحيد د.عبدالله فهد النفيسي أستاذ العلوم السياسية University of Cambridge - Churchill College - UK- 1972 - Ph.D,0
358233640,13mattsmith,Matt Smith,Fri Aug 19 16:00:46 +0000 2011,36423,847,1138,14636,2,False,True,wise words from an indecent man,0
1160675580,7b000,البدر اللحاوي  1M,Fri Feb 08 17:01:09 +0000 2013,11590,1179313,1180137,12,462,False,True,أستغفر الله العلي العظيم وأتوب إليه..-Saudi Arabia.. #الجوف_طبرجل #الخاص_مهمل...,0
2161115061,coffeycakes_23,Kierra Coffey,Thu Oct 31 00:45:22 +0000 2013,9259,905,1437,11921,2,False,True,Im an asshole 017' 860.... ✈️ 386,0
57339160,cnbcafrica,CNBC Africa,Thu Jul 16 13:52:16 +0000 2009,78596,198552,620,518,1721,True,False,"Find breaking news, multimedia, videos, reviews and opinions on African business, finance, private equity infrastructure and more. Watch CNBC Africa on DStv 410",1
15371662,meralco,MERALCO,Wed Jul 09 23:22:01 +0000 2008,166374,2155295,23915,1290,1513,False,False,The OFFICIAL Twitter Account of the Manila Electric Company. Call Center: 16211 SMS Messaging: 0920-9716211(SMART)/0917-5516211(GLOBE)/0925-7716211 (SUN),1
3313360990,Dawn_French,Dawn French,Mon Jun 08 14:34:36 +0000 2015,4272,321150,1077,19332,638,True,True,"Official Twotting account for actress, author , nosey parker, mumpsimus, thalassophile and giddy eejit, Dawny McFrenchface.",0
105783456,tapsansan,たっぷ,Sun Jan 17 13:21:42 +0000 2010,80840,920,716,909,73,False,False,水曜どうでしょう、CUE、ナックスさん達が好きな神奈川県民です。ゴリパラも最近好きです。お気軽にフォローミーヾ(´ω｀＝´ω｀)ノ,1
39927901,nadeemmalik,Nadeem Malik,Thu May 14 04:33:26 +0000 2009,2397,2303744,498,1,1219,True,False,#NadeemMalikLive -:- (Mon to Thur 8pm 🇵🇰) Only ID on Facebook & Twitter @nadeemmalik (Managed by Team) - Watch Live: https://t.co/5AFyN8DpmD,0
1607223709,Indo_nesia3,Indo_nesia3,Sat Jul 20 02:03:53 +0000 2013,31453,786,10,0,87,False,True,cc @akbarriyan,1
107930490,beautylish,Beautylish,Sun Jan 24 06:42:17 +0000 2010,30099,890996,173953,6068,3621,True,False,We love makeup & beauty fiercely!,0
2465436362,liferdefempire,شامل نيوز 🇰🇼,Sun Apr 27 02:55:52 +0000 2014,62043,2063778,2141379,634,2063,True,False,خدمة إخبارية شاملة - مرخصة من وزارة الإعلام,1
238291167,boesings,laura,Fri Jan 14 20:44:43 +0000 2011,39956,1674,1122,25035,5,False,False,⚢,0
80921539,jennyoro1,oropeza jenny,Thu Oct 08 19:22:44 +0000 2009,51926,145058,1414,1388,1141,False,False,“Periodismo es publicar lo que alguien no quiere que publiques. Todo lo demás son relaciones públicas.” George Orwell,1
3384167860,MarquezRotsy,Rotsy Márquez,Mon Jul 20 05:13:18 +0000 2015,19695,1696,1225,15913,29,False,False,"18. Enamorada de las letras de @pulmonarios 💜 De ella, los animales y la naturaleza. Ni política ni religión. Del @DvoTachira Quiérete, ámate, gústate 23💜",1
46318078,BillyHo_Golf,Billy Horschel,Thu Jun 11 04:53:51 +0000 2009,16997,169519,260,6192,1119,True,False,"PGA Tour Player, UF Grad, Boston Sports Fan. Father to Skylar Lillian and Colbie Rae! Travel the world and play golf. Wouldn't change a thing! love my life!!",0
129082472,asagiriasagi,ジェネシック☆医薬品,Sat Apr 03 03:49:11 +0000 2010,288782,1013,2462,60378,60,False,False,プリパラはいいぞ。 規制垢→@asagichanprpr,1
826754628,aqrksa,شبكة عقارات المملكة,Sun Sep 16 08:39:00 +0000 2012,25222,118887,1256,341,166,False,False,"حمل تطبيقنا المناسب لهاتفك أو أفتح موقعنا الالكتروني وسوق عقاراتك على الجمهور مباشرة بكل سهولة لأعلان والاستفسار التواصل
0502713451",1
822815182393065476,biebercellbit,Hel,Sat Jan 21 14:36:41 +0000 2017,3,4,2,6,0,False,True,Desire 💙 Repetel 💙 Langer,0
1130996444,7lm_Follow_Back,حلم,Tue Jan 29 13:04:31 +0000 2013,69997,105569,82293,7,258,False,True,,1
1294912754,kanfuneko,カンフー猫,Sun Mar 24 11:35:58 +0000 2013,51784,1126,2313,13176,38,False,True,声優さん業界推しです(≧▽≦)黒ネコ同盟、S.C.NANANET、m-smile、に入ってます。ゆいかおり、キタエリ、MISHAORU、PeaceLoveも好きですヾ(≧∇≦)特撮も大好きです。中国武術も大好きです♪カイロプラクターでもあります(≧∇≦)b気軽にフォローしてください(^^)/,1
375481345,InspowerMinds,Inspirational Quotes,Sun Sep 18 06:21:47 +0000 2011,88322,1335442,15,32,5370,False,False,"Think Big, Dream Big, Believe Big and the Results Will Be Big. Sign Up for Mindset Early Access👇",1
58432995,MichelleMone,Lady (Michelle) Mone,Mon Jul 20 09:26:46 +0000 2009,22652,397999,743,226,1055,True,False,"The Baroness Mone of Mayfair OBE. Award Winning Entrepreneur, Global Speaker, Designer, Mentor, Government Biz Tsar 2015,No1 Autobiography ""My Fight To The Top""",0
1606033945,chibireeei00,柿 ピ ッ ピ  ⌒ ☆,Fri Jul 19 14:07:56 +0000 2013,93304,850,1142,40743,0,False,False,"(旧名)チビれーちゃんまん♡低浮上🙅22歳♡大阪♡柿ピー🙆ベルが大好き(ハロ夢人明弥正人)next 8/4,
5 ベル無料ワンマン×インスト♡V系♡色々きくけどベル1番♡妄想族副総長♡おもちモチモチ",1
496584998,CallumSwanny,Callum Swan,Sun Feb 19 03:27:00 +0000 2012,4285,88281,589,0,151,True,False,Professional thumb twiddler.,0
250191109,Daiisickeeyy,THEREALDAIISICKEEYY✨,Thu Feb 10 16:13:20 +0000 2011,20780,1166,1604,2070,0,False,False,minding my business & keeping my distance🖤,0
24693705,nervomusic,NERVO,Mon Mar 16 13:55:25 +0000 2009,8954,1075927,39,4271,2172,False,False,,1
1038380123710545920,abo_rayan18,زيادة متابعين,Sat Sep 08 10:54:48 +0000 2018,7,65,23,0,0,False,True,,0
251686253,AnikaNoniRose,Anika Noni Rose,Sun Feb 13 17:06:19 +0000 2011,54192,121682,2305,14812,792,True,False,Stacked like a can of Pringles. IG: AnikaAroundTheWorld. Not for the faint of Art. #CarmenJones #AssassinationNation #TheQuadBet #EverythingEverything #Power,0
299945621,Boy4ME,Boy4ME.com,Mon May 16 23:11:47 +0000 2011,161463,107447,99090,2839,537,False,False,"¡7 años siendo tu Revista Gay Online! - Información, Entretenimiento y Más. Todo lo que nos interesa saber del ambiente.",1
242618658,AppSame,AppSame,Tue Jan 25 05:41:45 +0000 2011,323597,354410,208859,212752,1381,False,False,A Conservative Political Marketing Firm helping to bring America back to its greatness https://t.co/cAiiMFlAQd,1
4082696954,Banana_Kawaii13,xXGirlsTalkBoysXx,Sat Oct 31 19:09:29 +0000 2015,988,806,3183,751,0,False,False,"❀No todas las personas somos felices como los demás❀

|Nací Con El Don De Guardarme Todo Lo Que Siento Y Matarme  Lentamente Con Mis Sentimientos|",0
17838453,abdo4,Promotions-Marketing,Wed Dec 03 15:18:57 +0000 2008,10056,39817,29167,2887,44,False,False,"My YouTube Channel
https://t.co/UNZHY9xcvm

Social Media & Video Promotions https://t.co/31yVUOcsFy",1
592981251,DrAhmadAlbatli,أ. د. أحمد الباتلي,Mon May 28 17:17:19 +0000 2012,63229,136464,73,47,386,True,True,أستاذ السنة وعلومها بكلية أصول الدين - جامعة الإمام، صفحة الفيسبوك https://t.co/wSB4nGtZM4,1
538949379,1TVNewsAF,1TVNewsAF,Wed Mar 28 08:50:05 +0000 2012,80146,309255,52,142,339,True,False,"1TV is a leading news and entertainment television station in Afghanistan. 1TV prides itself on rapid, objective, and factual reporting.",1
178045174,laubfal,Laura Ubfal,Fri Aug 13 18:39:25 +0000 2010,115423,970786,1940,460,1427,False,False,,1
1196559378,BornToWorkout,Born to Workout,Tue Feb 19 10:03:02 +0000 2013,55520,0,0,55429,0,False,True,Hi. My name is James Gold. I'm a Fitness trainer @ Born to Workout. My goal is to inspire and motivate you to live a better life.,1
178118507,Abdullatif_9,αℓαнм∂ι  (؏),Fri Aug 13 22:48:57 +0000 2010,67469,95530,17803,21,37,False,False,سبحان الله وبحمده سبحان الله العظيم,1
544655767,AzzaElGarf,Azza El-Garf,Tue Apr 03 22:54:07 +0000 2012,15952,247509,173,23165,413,True,False,‏‏‏الحساب الرسمي للنائبة عزة الجرف عضو برلمان الثورة حزب الحرية والعدالة وعضو الجمعية التأسيسية لصياغة دستور الثورة - 2012- كاتبة صحفية - النصر صبر ساعة,0
815647194,10Rozzi_,Fakhrul Rozi,Mon Sep 10 17:22:09 +0000 2012,31543,1112,679,113,5,False,False,"JANGAN PERNAH TANYAKAN SAYA SEJAK KAPAN SAYA MENCINTAI AC MILAN, TAPI TANYAKAN SAYA SAMPAI KAPAN KESETIAAN SAYA UNTUK MILAN..!!!!!! Milan per sempre nel coure:)",0
123580195,LuluSantos,Lulu Santos,Tue Mar 16 14:53:41 +0000 2010,13235,1531439,609,7637,484,True,False,"Equinócio e Solstício , Leste, Oeste, Norte ou Sul , eu me chamo Luiz Mauricio, mais conhecido como Lulu ⚜️🔱",0
213240534,kanntigai_1,知ってたようで知らなかったこと,Mon Nov 08 11:22:47 +0000 2010,142379,834,1624,0,17,False,True,100%フォロー返します。,1
