id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
133938408,krassenstein,Brian Krassenstein🐬,Sat Apr 17 01:43:56 +0000 2010,34957,414717,396605,5604,3015,False,False,"Donald Trump / Russia, Business, Internet Law, Politics, Investing, Bitcoin",1
3536579297,FutureDanger6,FutureDanger,Thu Sep 03 18:25:09 +0000 2015,27579,10296,10713,12478,184,False,False,FutureDanger is an American news link Heatmap Dashboard. Achieve situational awareness of multiple threat indicators in one view. Be prepared. ΜΟΛΩΝ ΛΑΒΕ,1
759354603750191104,noah1981us,Noah,Sat Jul 30 11:47:00 +0000 2016,62941,715,622,78971,68,False,False,"I support @realDonaldTrump, the 45th President of the USA #AmericaFirst #MAGA #GaysForTrump",1
47199132,MikeLindblom,Michael C. Lindblom,Sun Jun 14 23:03:17 +0000 2009,26454,5682,2448,13694,372,True,False,Seattle Times transportation writer. Coho image by artist Thom Glace.,1
759606437538660352,DataScienTweets,Data Science Tweets,Sun Jul 31 04:27:42 +0000 2016,3565,6473,5122,75,579,False,False,Data Scientist | ❤️#DataScience #MachineLearning #BigData #Analytics #RStats #Python #SAS #NoSQL #BI #Statistics #Forecasting | MS-Physics@Purdue,1
2329754462,nsfraudbuster,nsfraudbuster🚮🚷➰,Thu Feb 06 04:45:52 +0000 2014,26262,25721,24905,36195,195,False,False,#DrainTheSwamp 🇺🇸#TrumpTrain FB; realjameswoods GenFlynn DineshDSouza #AmericaFirst #WeThePeople #MAGA,1
4025531193,BorisDirnbach,Boris Dirnbach,Fri Oct 23 17:10:21 +0000 2015,9025,421,434,57683,9,False,True,Retired schoolteacher working my tuchas off to reclaim our gov't from the rich & corporations. Who knew that fighting the Kochs is such a big job?,1
242259125,gmarmas,George Marmaridis,Mon Jan 24 10:26:49 +0000 2011,301,111,224,238,7,False,False,iOS Engineer at @EyeEm,1
3391821934,adjacentstories,Adjacent Narratives,Tue Jul 28 09:57:39 +0000 2015,12565,105,768,16614,1,False,True,How reality produces more than one story.,1
899270715299557376,JessicaMill16,Jessica Mill,Sun Aug 20 14:03:41 +0000 2017,14,15,48,39,0,False,True,"A fervent Christian, working for humanity and reasoning.",1
564261430,railfan_,Sri 🐦,Fri Apr 27 03:28:38 +0000 2012,1610,112,536,3350,1,False,True,I love trains. I like walking and biking.,1
23636611,DougEFresh23,Douglas Graves,Tue Mar 10 19:18:52 +0000 2009,2933,369,296,3547,4,False,False,"I read four books at a time, listen to a wide variety of music, and spend a lot of time outside. 🚴🏼📚👨‍🏫",1
954896365284483073,cryptozeusss,cryptozeuss,Sun Jan 21 02:00:09 +0000 2018,363,1211,1637,27,1,False,True,"Airdrop exclusivity, get the new airdrops before anyone else here 💪 #followback #followme #follow #follow4follow",1
3298685864,MaryJo_NotMary,MJSmink,Mon Jul 27 21:17:25 +0000 2015,4693,134,89,13923,0,False,True,"Progressive Christian, asexual aspie female, avid science and animal lover, cosplayer and geek, love a good debate and always have an opinion!",1
831805023290011648,AlexNotch_drums,Alex Notch,Wed Feb 15 09:59:06 +0000 2017,421,43,419,219,0,False,False,+++drummer+++percussionist+++composer+++   https://t.co/SOM4qFH1CA,1
724050768106500096,HydroElections,Hydro Elections,Sun Apr 24 01:42:10 +0000 2016,560562,15,45,0,14,False,False,ｅｌｅｃｔｉｏｎ ｃｏｖｅｒａｇｅ,1
283107199,PixieSheep,Paul Edgar,Sat Apr 16 15:55:54 +0000 2011,192,10,70,264,0,False,False,,1
2168606552,UnkaTunak,stilecht,Fri Nov 01 15:14:38 +0000 2013,21,1,104,44,0,False,True,Halte mich an die Anweisungen um mein Profil aussagefähiger zu machen. Hier beruflich unterwegs. Iwo zwischen Freud und strunk,1
2953251746,devkat7,Devan,Wed Dec 31 07:27:59 +0000 2014,2757,527,618,10125,0,False,False,"Seattle native. Bigly into history, sports, reading, & resisting everything the GOP & our #Shithole president stand for. Go Seahawks, Mariners, RIP Sonics.",1
196134547,G_ozzy,Mrs. G_ozzy🌎🕊️ God Save 🇨🇦 #Proud Canadian,Tue Sep 28 12:25:12 +0000 2010,92866,3064,4735,118533,2,False,False,"To defend: this is the pact.  But when life loses its meaning and is taken for naught, then the pact is to avenge! ❤️#MCGA  🇨🇦#MOGA ✝️🇮🇱#MAGA 🇺🇸🚂🇬🇧🇳🇴#MEGA❤️",1
708173658062061568,SitcomPsychic,Sitcom Psychic,Fri Mar 11 06:12:12 +0000 2016,16766,213,778,26158,11,False,True,"#NeverBernie. Suck it, bros. Legislate your own uteruses.

she/her - Does it bother you that these are here? Good. Hope it gives you a stroke.",1
14506594,kpieper876,Keith Pieper,Thu Apr 24 04:09:17 +0000 2008,2074,673,164,35,44,False,False,"Disruptive lean startup product & systems agile engineer. Ambitious & curious creator, I love exploring, designing, creating and building new, exciting stuff.",1
877106721432289280,McPutinFace,Rootin Tootin Putin,Tue Jun 20 10:11:53 +0000 2017,5505,37,102,3088,2,False,True,Сделать Россию Великой Снова #СРВС Multilingual support - 🇦🇺🇨🇳🇭🇰🇷🇺🇫🇷 Will have no problem telling you to pull your head in with any of them,1
917891221397426176,BrundageBot,Brundage Bot,Tue Oct 10 23:14:55 +0000 2017,4334,1392,1,0,25,False,True,Tweeting interesting deep learning papers from each arXiv release. Powered by a neural network trained on @Miles_Brundage tweets. Created by @amaub.,1
385177512,megs_kelly3148,Megs Kelly,Wed Oct 05 01:02:43 +0000 2011,1633,715,883,10037,0,False,True,"I'm forever a Spartan and will NEVER support the lying, orange bigot as my president. #SpartansWill #NeverTrump #BlueWave2018 #TheResistance #FBR",1
810123569925619712,1IronMan2018,Tony Stark 2018 💥,Sat Dec 17 14:04:45 +0000 2016,38142,61073,30868,101213,172,False,True,"💥#HeroesResist 💥arm of #TheResistance #TrumpRussia  #AvengersAssemble 
Sometimes you gotta run before you can walk. #Shawarma",1
892071119666245638,SeeLeeDee,Cristy Danford,Mon Jul 31 17:15:03 +0000 2017,4,45,381,48,1,False,False,Public librarian in the Florida Keys. Views my own.,1
65810061,alexeags,king rat 🌹,Sat Aug 15 03:08:18 +0000 2009,6091,477,709,16794,2,False,False,cruise n' bruise,1
107442007,JoseLMelendres,AstateMeChiveas!!,Fri Jan 22 15:35:12 +0000 2010,817,83,273,574,0,False,True,"A veces escribo un poema de lo que vivo, a veces me regala un poema el vivir.",1
2291670331,Metabolic_Man,Metabolic_Man,Tue Jan 14 20:35:26 +0000 2014,13265,1997,2115,8115,148,False,False,#Glucose #T2D #Habits #Insulin #Resistance #Vitality #Wellness #Interviews #Metabolism #Epigenetics  #Diabetes  #80/20 #mTOR  #Fit  #IF  #Longevity 😀#Family,1
789969215650422784,NWOinPanicMode,NYPatriot,Sat Oct 22 23:18:32 +0000 2016,26182,18031,357,48133,49,False,True,"Behind enemy lines. 
Modern liberalism is a mental disorder. #MAGA #AmericaFirst  #2A",1
59790649,mannteufel,Ingo Mannteufel,Fri Jul 24 14:06:20 +0000 2009,2749,2837,2022,738,154,True,False,"German specialist on Russia, media, public diplomacy. Head of Dept for Russia, Ukraine and Turkey at Germany's int'l broadcaster DW. Views my own.",1
776455327017537538,ZalSnowKing,Zal A,Thu Sep 15 16:19:10 +0000 2016,40,72,50,86,0,False,True,Teachers hate me. No clue why.,1
925815219779186689,worldnews_5,World News,Wed Nov 01 20:02:03 +0000 2017,140,1493,1489,0,2,False,True,World news,1
2169696944,the__waves,V. Woolf,Sat Nov 02 06:30:42 +0000 2013,3615,1267,0,0,30,False,False,Virginia Woolf // tweeting The Waves line-by-line,1
25610240,angieptaylor,Angela Taylor,Sat Mar 21 00:45:06 +0000 2009,101565,1280,1354,191718,67,False,False,"Deeply liberal with blerdish tendencies. Body in North Carolina, but heart in New Jersey.",1
930070230428192769,RealDLWalker,David Walker,Mon Nov 13 13:49:57 +0000 2017,3067,38,381,784,0,False,True,"Future #OrganDonor, #AnatomyClassSubjuct, or #BodyFarmResident. Views are my own. Money back Guarantee.",1
1912617043,_primes_,Prime Numbers,Fri Sep 27 23:33:58 +0000 2013,39461,9840,1,0,134,False,False,"Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)",1
40914533,Evolgirl13,jinxee 😜🤘,Mon May 18 17:01:14 +0000 2009,8821,4083,2730,48204,4,False,False,ex lefty from SoCal-neither apply anymore. wife/mom. Jinxeee on Gab 🇺🇸 #MAGA 👉i♡TGowdy & @nurpedtittle👈 disclaimer-potty mouth- assholishness may(will)occur,1
68956490,RedScareBot,Robot J. McCarthy,Wed Aug 26 11:37:30 +0000 2009,2497534,13991,142,2882,1176,False,False,Joseph McCarthy claimed there were large numbers of Communists and Soviet spies and sympathizers inside the United States federal government and elsewhere.,1
2575929534,ShannaOrgana,Shanna🍌,Thu Jun 19 02:44:55 +0000 2014,1570,4438,4906,2364,3,False,False,"i teach. trying to be the best me. still. 
i'm here to follow and support #TheResistance. #FBR #StrongerTogether 👊✊",1
59095319,Mushcado,Paul Slater,Wed Jul 22 10:51:45 +0000 2009,21125,6697,7087,1436,641,False,False,"Leadership Coach, Adviser, Volunteer, Consultant, Project Management & Careers | Connector of People | Occasional #PoCchat host | One day I'll write a book!",1
2847813604,Desydollars,Desydollars,Tue Oct 28 05:55:40 +0000 2014,559,1237,2534,594,0,False,True,,1
761353917938622464,Sissy0330,Melissa,Fri Aug 05 00:11:34 +0000 2016,1,6,51,0,0,False,True,Country Interesting Pictures Humor Science,1
948640112929370113,MAGAKrissy,Krissy,Wed Jan 03 19:40:02 +0000 2018,40380,31106,26137,40665,32,False,True,"I ❤️POTUS Trump, unfiltered. #Revstrong #Military #VETS #Backtheblue #MAGA blocked by @jaketapper Americans & Vets 1st views are mine only 🤭",1
3513131837,Qanye_West,Qanye West,Tue Sep 01 13:58:45 +0000 2015,7275,928,989,55989,4,False,True,"""For everything hidden is meant to be revealed, and everything concealed is meant to be brought to light"" Mark 4:22",1
1729682004,LYDTHE_KID,Lydia Cromwell,Wed Sep 04 19:41:00 +0000 2013,552,229,384,1716,1,False,False,"Seek Jesus.Make Disciples. Love Radically.
whiskey in a teacup.
CNU alumna",1
629042580,diazpol,Héctor Díaz-Polanco,Sat Jul 07 03:31:14 +0000 2012,51340,55372,29348,28,331,False,True,"Mexicano. Ensayista, antropólogo, sociólogo, historiador.",1
977112482,InfoSecHotSpot,🆂🅴🅰🅽   🅷🅰🆁🆁🅸🆂,Wed Nov 28 22:33:41 +0000 2012,44865,114409,57782,59223,2205,False,False,𝕸𝖊𝖙𝖆𝖑𝖍𝖊𝖆𝖉 | 𝗛𝗼𝘀𝘁 𝗼𝗳 𝗕𝗼𝗹𝗶𝘃𝗶𝗮𝗻 𝗜𝗱𝗼𝗹 | 𝗚𝗮𝗹𝗮𝗴𝗮 𝗘𝘅𝗽𝗲𝗿𝘁 |  https://t.co/CHaVgpK3ao (coming soon) infosechotspot@gmail.com,1
22209333,ZsazsaBlabla,zsazsa blabla,Sat Feb 28 00:08:38 +0000 2009,3429,247,477,12082,2,False,True,"Time to get rowdy and loud Dems! We need to get nasty, show up and stay woke! Democracy on lifesupport. Blue Wave Cometh ! Narragansett, Dallas, S.C.",1
836345463490109440,JuliaCunhaCruz,Julia Cortez da Cunha Cruz,Mon Feb 27 22:41:11 +0000 2017,19,36,211,162,3,False,True,Fellow na Conectas Direitos Humanos,1
64687481,TaylorSFak444,Fake Taylor S,Tue Aug 11 11:19:35 +0000 2009,2,115,1351,0,0,False,True,,1
80147772,acamardiel,Alberto,Mon Oct 05 22:51:43 +0000 2009,9657,17426,1679,109,235,False,False,,1
33993935,novalsi,Nick Smith 🌶️,Tue Apr 21 18:37:25 +0000 2009,16176,1084,1853,22983,93,False,False,"Runs on post-its, tweets about #graphicdesign #UX #UI #CFB #BBN #KentuckyKicksAss #ENTP | #localgov #socialmedia | #gsmcon2018 #elgl18 & #aspa2018 presenter",1
840030213186682880,RidVikStuf,RVS Bot,Fri Mar 10 02:43:04 +0000 2017,2117,3328,3811,4850,23,False,False,"The Official Twitter Account of the Ridiculous Viking Stuff blog.   We post crap, then we invite strangers to argue with us.  https://t.co/TrI59VA9pz",1
344873780,alexthebest_7,DespertadorAmericano,Fri Jul 29 18:31:57 +0000 2011,14841,705,572,25,10,False,False,"Nacionalista mexicano. Chiapaneco, antiprogre, soñador, enamorado de la luna. Adventurous spirit. Konoha no shinobi.¡Viva Cristo Rey! ¡Viva la hispanidad!",1
960769485308289024,Y5Tara,TaraCara,Tue Feb 06 06:57:50 +0000 2018,28,77,66,16,0,False,False,nothing to say😁,1
772050541,liulin1221,Annie Marlow,Tue Aug 21 18:50:09 +0000 2012,55,10,34,251,0,False,True,I want you... 💫💫💫 https://t.co/NUKSdVA0mZ,1
964082004852596741,Ketaminnne,Hoàng Quốc Việt,Thu Feb 15 10:20:36 +0000 2018,3,2116,3019,2,0,False,False,😬,1
2705002822,MargaretsBelly,Yes Margaret? 🦖,Sat Jul 12 22:57:09 +0000 2014,71046,17328,865,11153,211,False,False,"right wing gossip, digital strategy for nerds, too conservative for Canada so I write speeches for Republicans #ostomy Quaecumque Sunt Vera",1
855109542639751169,natasharesists,🕸Black Widow 2018💥,Thu Apr 20 17:22:56 +0000 2017,17889,21780,10953,33284,20,False,False,I'm here to help @1IronMan2018 and #HeroesResist💥 in #TheResistance. 🕸 This is a fan account. 💥 #NeverAgain #AvengersAssemble #Shawarma,1
805094082863394817,CapRogers2018,Steve Rogers 2018 💥,Sat Dec 03 16:59:22 +0000 2016,25314,14774,8796,38270,18,False,True,"#TheResistance  I don’t like bullies, I don’t care where they’re from. Fighting 4 this country w/ @AgentCarter_SSR  #HeroesResist 💥 #CaptainAmerica",1
770023328442621952,raphaelha67,blunt67,Sun Aug 28 22:20:42 +0000 2016,123307,709,21,48939,15,False,True,Easy going. 23 yrs military service.,1
120330430,jaugustopires,J. A. P,Sat Mar 06 03:52:29 +0000 2010,3076,234,2026,1158,1,False,False,ano par me favorece... ano ímpar não // muito post do swarm por conta do Tim Beta ... @jaugustopires,1
865656211831652352,brynnxemily,Brynn,Fri May 19 19:51:38 +0000 2017,358,110,168,1498,0,False,True,I like long walks on the beach.....and short walks on the beach too,1
2458410882,MsContrarianSci,Contrarian Scientist,Tue Apr 22 16:51:09 +0000 2014,300684,5963,6554,145387,360,False,False,"Ms. Contrarian Scientist blogs on Politically Incorrect Science, Alternative Nutrition and Intelligent Design.",1
2806413827,donohue_rebekah,🌊🌊Rebekah Donohue 🌊🌊,Sat Oct 04 23:31:50 +0000 2014,25070,21118,20632,17997,29,False,True,Retired/Disabled RN ICU/ER/Psych-Jeweler Antique beads - NastyWoman #ArmchairResistanceActivist #MeToo #MarchForOurLives #IMPEACH #Equality #FBR Vote2018🌊,1
3389810596,CKrantz26,Unrefined Culture,Thu Jul 23 18:57:50 +0000 2015,43,14,349,665,0,False,True,,1
14353226,rebthebarber,Rebecca Barber,Thu Apr 10 17:24:24 +0000 2008,21064,1444,1948,17615,90,False,False,working in social media in higher ed / marathon & ultramarathon runner / @cityrunningtour PHL manager / squirrel lover / #Rocky50k organizer / MPH student,1
4895255141,WillUSoccer,Will Hayden,Wed Feb 10 15:49:25 +0000 2016,32,57,79,224,0,False,True,Some people say I'm random... I like to think of it as my brain just works better,1
706504038783852545,Stes2801,Tucker Myrtle,Sun Mar 06 15:37:43 +0000 2016,10,12,246,158,0,False,True,"Неllо!Gеntle, wаnna play with mе? Find my name herе https://t.co/4eB4yRePhz",1
24493007,stmdc,Steve Middlebrook,Sun Mar 15 05:41:56 +0000 2009,8430,325,172,433,34,False,False,"FinTech attorney at Womble Bond Dickinson. Interests: prepaid cards, virtual currency, civil rights, Native American and Inuit art, chipmunks.",1
19497205,Menardconnect,Menard Osena,Sun Jan 25 18:00:14 +0000 2009,7634,1109,480,6475,132,False,False,"Product Manager at Trend Micro. Blogger. Tweets about Tech, Infosec, Malware, Games & the Philippines. All thoughts/tweets here are my own",1
14157134,Peston,Robert Peston,Sun Mar 16 11:41:49 +0000 2008,18722,900622,1191,76,7340,True,False,"ITV (pol ed), Speakers for Schools (founder), writer (WTF), Arsenal (East Stand), Peston on Sunday (Peston) - not always in that order",1
185666171,TomRonJones,tommie,Wed Sep 01 15:00:08 +0000 2010,1790,286,819,210,2,False,False,,1
97505313,slowkow,Kamil Slowikowski,Thu Dec 17 19:09:40 +0000 2009,422,457,824,1076,21,False,False,PhD student at https://t.co/hxv3UDAO1j,1
373564351,Khanoisseur,Adam Khan,Wed Sep 14 20:14:50 +0000 2011,31890,182584,9666,910116,3103,False,False,Majordomo https://t.co/XCAMic8lnc *Turn notifications on for breaking news and analysis* Stuff @Apple @Twitter @Tesla,1
2502466327,cbouzy,Christopher Bouzy,Sat May 17 20:31:40 +0000 2014,18152,12947,564,21329,182,False,False,"Political activist, software engineer, tech guru, writer, the guy that doesn't own jeans or a pair of sneakers.",1
969713951377326080,ElliottQuinn6,Elliott Quinn,Fri Mar 02 23:19:57 +0000 2018,43,2,18,47,0,False,True,,1
161078090,hsu_steve,steve hsu,Tue Jun 29 23:02:37 +0000 2010,1497,4022,0,4,177,False,True,"physicist, startup founder, blogger, dad",1
857001662,FiveRights,Philip Schuyler,Mon Oct 01 20:47:30 +0000 2012,70427,153470,63141,0,1283,False,False,Supporter of President Trump. #DrainTheSwamp,1
938598744747941888,thometz_sr,Leo James Thometz Sr.,Thu Dec 07 02:39:13 +0000 2017,1893,82,175,837,0,False,True,"Small business owner: Landscaping
""I'm only here to voice my opinion""",1
2321272902,TrotAlex,Alexa 🇺🇸,Fri Jan 31 19:42:05 +0000 2014,238237,13898,13482,175419,187,False,True,#PresidentTrump #MAGA #AmericaFirst #USMilitary #Christian #ProLife #IStandWithIsrael #Animal Rescue #PATRIOT ! NoDMs Happily Married for 27 years! #NoDACA,1
3098563845,x777xx86,Anton Mazitov,Fri Mar 20 07:29:19 +0000 2015,408,1191,1033,21,2,False,False,,1
923599748912775168,PoCorGTFOBot,PoCorGTFO Evangelist,Thu Oct 26 17:18:34 +0000 2017,139,270,88,1,3,False,False,Curated sentences auto-generated from a Markov model trained on the Proof of Concept or GTFO Bible and the King James Bible. No relation to TempleOS.,1
439275135,Jetleo1,Hrx | Jet Leonix,Sat Dec 17 15:40:30 +0000 2011,36981,84,327,7946,5,False,False,Just someone who's always in search of a good time. Leader of Guild Heroix. Current Let's Play: #32 - Hyrule Warriors,1
862570662216384512,MCfromPerth,MC from Perth,Thu May 11 07:30:46 +0000 2017,2273,55,41,4234,1,False,False,"A political tragic from Perth, WA. I occasionally pretend to be philosophical. Yes, I am a WoW geek. :P",1
845316320900108288,1SpiderMan2018,Spider Man 2018 💥,Fri Mar 24 16:48:10 +0000 2017,20490,10422,6565,28749,14,False,True,My mentor is Tony Stark @1IronMan2018 and I am definitely in #TheResistance  #Impeach45 #AvengersAssemble 💥#HeroesResist 💥 #SpiderMan,1
944864788336824321,fckeveryword,Fuck Every Word 2.0,Sun Dec 24 09:38:15 +0000 2017,5446,5356,8,10,10,False,True,"Fuck every word in the English language. Task will complete in 2020.
Rip @fuckeveryword. This is an attempt by @Anka213 to resurrect it.",1
1157143663,AidenWolfe,🔥Aiden Wolfe,Thu Feb 07 13:27:01 +0000 2013,11733,119983,79954,50210,612,False,False,"Technical writer (Forex, binary options, SEO), satirist, unapologetic enemy of ignorance. Dedicated to the removal of America's malignant orange tumor.",1
741336820210925568,JoannaJosef31,Joanna Kapusta,Fri Jun 10 18:30:46 +0000 2016,63,30,92,631,1,False,False,"I am the Office Manager at Epilepsy Toronto.  I represent ET and our community at the EpLink, working to bridge the gap between community need and  research.",1
246534469,pixelandthepen,J.K.,Wed Feb 02 23:42:07 +0000 2011,3044,100,432,7455,2,False,True,"Trans woman. Late 20s. Punchy.

When I raise this sword, so I wish that this poor sinner will receive eternal life.

RTs are not endorsements; RT not endorsed.",1
3636269957,TenBesta,Knockoff Sperries,Sat Sep 12 23:44:31 +0000 2015,702,161,308,9703,0,False,False,"Farma' John in the streets, Parmigiana in the sheets.",1
27930923,anghunt26,Angela Hunt,Tue Mar 31 18:32:21 +0000 2009,4007,233,822,750,6,False,False,"Christian wife and mother. #gamerwife #swimmom #woodsidebible #kidsministry 
Huge Detroit Sports Fan, ESPN addict, Love Reading (especially mysteries) and Music",1
705759403358588928,wandaledh,wanda,Fri Mar 04 14:18:48 +0000 2016,468,559,2217,409,3,False,True,,1
6262932,jmv,Jason M Vanderhill,Wed May 23 14:35:01 +0000 2007,8806,1108,1134,1855,97,False,False,Curator of https://t.co/pmfBoe4klM Contributor to Vancouver Confidential: https://t.co/ZvQBlXfqOX #280characters or less,1
